,event,fulldate,cov_all,age_cov,min_season_cov,fast_fraction,grid_cell
943,2,2015-09-01,0.0,0.9,0.5,0.6,378
944,3,2017-12-01,0.75,0.9,0.5,0.6,378
945,1,2013-12-01,0.4,0.9,0.5,0.6,381
946,2,2015-09-01,1.0,0.9,0.5,0.6,381
947,3,2017-12-01,0.75,0.9,0.5,0.6,381
948,1,2013-12-01,0.4,0.9,0.5,0.6,382
949,2,2015-09-01,0.4,0.9,0.5,0.6,382
950,3,2017-12-01,0.75,0.9,0.5,0.6,382
951,1,2013-12-01,0.4,0.9,0.5,0.6,383
952,2,2015-09-01,1.0,0.9,0.5,0.6,383
953,3,2017-12-01,0.75,0.9,0.5,0.6,383
954,1,2013-12-01,0.4,0.9,0.5,0.6,384
955,2,2015-09-01,0.6923076923076921,0.9,0.5,0.6,384
956,3,2017-12-01,0.75,0.9,0.5,0.6,384
957,1,2013-12-01,0.4,0.9,0.5,0.6,385
958,2,2015-09-01,0.818181818181818,0.9,0.5,0.6,385
959,3,2017-12-01,0.75,0.9,0.5,0.6,385
960,1,2013-12-01,0.4,0.9,0.5,0.6,387
961,2,2015-09-01,0.0,0.9,0.5,0.6,387
962,3,2017-12-01,0.75,0.9,0.5,0.6,387
963,1,2013-12-01,0.4,0.9,0.5,0.6,390
964,2,2015-09-01,0.5,0.9,0.5,0.6,390
965,3,2017-12-01,0.75,0.9,0.5,0.6,390
966,1,2013-12-01,0.4,0.9,0.5,0.6,392
967,2,2015-09-01,0.3,0.9,0.5,0.6,392
968,3,2017-12-01,0.75,0.9,0.5,0.6,392
969,1,2013-12-01,0.4,0.9,0.5,0.6,393
970,2,2015-09-01,0.23076923076923103,0.9,0.5,0.6,393
971,3,2017-12-01,0.75,0.9,0.5,0.6,393
972,1,2013-12-01,0.4,0.9,0.5,0.6,394
973,2,2015-09-01,0.0,0.9,0.5,0.6,394
974,3,2017-12-01,0.75,0.9,0.5,0.6,394
975,1,2013-12-01,0.4,0.9,0.5,0.6,395
976,2,2015-09-01,0.42857142857142894,0.9,0.5,0.6,395
977,3,2017-12-01,0.75,0.9,0.5,0.6,395
978,1,2013-12-01,0.4,0.9,0.5,0.6,397
979,2,2015-09-01,0.0,0.9,0.5,0.6,397
980,3,2017-12-01,0.75,0.9,0.5,0.6,397
981,1,2013-12-01,0.4,0.9,0.5,0.6,398
982,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,398
983,3,2017-12-01,0.75,0.9,0.5,0.6,398
984,1,2013-12-01,0.4,0.9,0.5,0.6,399
985,2,2015-09-01,0.5,0.9,0.5,0.6,399
986,3,2017-12-01,0.75,0.9,0.5,0.6,399
987,1,2013-12-01,0.4,0.9,0.5,0.6,400
988,2,2015-09-01,0.4,0.9,0.5,0.6,400
989,3,2017-12-01,0.75,0.9,0.5,0.6,400
990,1,2013-12-01,0.4,0.9,0.5,0.6,401
991,2,2015-09-01,1.0,0.9,0.5,0.6,401
992,3,2017-12-01,0.75,0.9,0.5,0.6,401
993,1,2013-12-01,0.4,0.9,0.5,0.6,402
994,2,2015-09-01,1.0,0.9,0.5,0.6,402
995,3,2017-12-01,0.75,0.9,0.5,0.6,402
996,1,2013-12-01,0.4,0.9,0.5,0.6,403
997,2,2015-09-01,0.111111111111111,0.9,0.5,0.6,403
998,3,2017-12-01,0.75,0.9,0.5,0.6,403
999,1,2013-12-01,0.4,0.9,0.5,0.6,404
1000,2,2015-09-01,0.23529411764705901,0.9,0.5,0.6,404
1001,3,2017-12-01,0.75,0.9,0.5,0.6,404
1002,1,2013-12-01,0.4,0.9,0.5,0.6,405
1003,2,2015-09-01,1.0,0.9,0.5,0.6,405
1004,3,2017-12-01,0.75,0.9,0.5,0.6,405
1005,1,2013-12-01,0.4,0.9,0.5,0.6,408
1006,2,2015-09-01,0.2,0.9,0.5,0.6,408
1007,3,2017-12-01,0.75,0.9,0.5,0.6,408
1008,1,2013-12-01,0.4,0.9,0.5,0.6,410
1009,2,2015-09-01,0.75,0.9,0.5,0.6,410
1010,3,2017-12-01,0.75,0.9,0.5,0.6,410
1011,1,2013-12-01,0.4,0.9,0.5,0.6,412
1012,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,412
1013,3,2017-12-01,0.75,0.9,0.5,0.6,412
1014,1,2013-12-01,0.4,0.9,0.5,0.6,413
1015,2,2015-09-01,0.277777777777778,0.9,0.5,0.6,413
1016,3,2017-12-01,0.75,0.9,0.5,0.6,413
1017,1,2013-12-01,0.4,0.9,0.5,0.6,414
1018,2,2015-09-01,0.65,0.9,0.5,0.6,414
1019,3,2017-12-01,0.75,0.9,0.5,0.6,414
1020,1,2013-12-01,0.4,0.9,0.5,0.6,415
1021,2,2015-09-01,0.5,0.9,0.5,0.6,415
1022,3,2017-12-01,0.75,0.9,0.5,0.6,415
1023,1,2013-12-01,0.4,0.9,0.5,0.6,416
1024,2,2015-09-01,0.538461538461538,0.9,0.5,0.6,416
1025,3,2017-12-01,0.75,0.9,0.5,0.6,416
1026,1,2013-12-01,0.4,0.9,0.5,0.6,417
1027,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,417
1028,3,2017-12-01,0.75,0.9,0.5,0.6,417
1029,1,2013-12-01,0.4,0.9,0.5,0.6,418
1030,2,2015-09-01,0.166666666666667,0.9,0.5,0.6,418
1031,3,2017-12-01,0.75,0.9,0.5,0.6,418
1032,1,2013-12-01,0.4,0.9,0.5,0.6,419
1033,2,2015-09-01,1.0,0.9,0.5,0.6,419
1034,3,2017-12-01,0.75,0.9,0.5,0.6,419
1035,1,2013-12-01,0.4,0.9,0.5,0.6,421
1036,2,2015-09-01,0.38888888888888895,0.9,0.5,0.6,421
1037,3,2017-12-01,0.75,0.9,0.5,0.6,421
1038,1,2013-12-01,0.4,0.9,0.5,0.6,425
1039,2,2015-09-01,0.0,0.9,0.5,0.6,425
1040,3,2017-12-01,0.75,0.9,0.5,0.6,425
1041,1,2013-12-01,0.4,0.9,0.5,0.6,426
1042,2,2015-09-01,1.0,0.9,0.5,0.6,426
1043,3,2017-12-01,0.75,0.9,0.5,0.6,426
1044,1,2013-12-01,0.4,0.9,0.5,0.6,428
1045,2,2015-09-01,1.0,0.9,0.5,0.6,428
1046,3,2017-12-01,0.75,0.9,0.5,0.6,428
1047,1,2013-12-01,0.4,0.9,0.5,0.6,429
1048,2,2015-09-01,0.7575757575757579,0.9,0.5,0.6,429
1049,3,2017-12-01,0.75,0.9,0.5,0.6,429
1050,1,2013-12-01,0.4,0.9,0.5,0.6,430
1051,2,2015-09-01,0.866666666666667,0.9,0.5,0.6,430
1052,3,2017-12-01,0.75,0.9,0.5,0.6,430
1053,1,2013-12-01,0.4,0.9,0.5,0.6,431
1054,2,2015-09-01,0.46153846153846206,0.9,0.5,0.6,431
1055,3,2017-12-01,0.75,0.9,0.5,0.6,431
1056,1,2013-12-01,0.4,0.9,0.5,0.6,432
1057,2,2015-09-01,1.0,0.9,0.5,0.6,432
1058,3,2017-12-01,0.75,0.9,0.5,0.6,432
1059,1,2013-12-01,0.4,0.9,0.5,0.6,433
1060,2,2015-09-01,1.0,0.9,0.5,0.6,433
1061,3,2017-12-01,0.75,0.9,0.5,0.6,433
1062,1,2013-12-01,0.4,0.9,0.5,0.6,434
1063,2,2015-09-01,0.708333333333333,0.9,0.5,0.6,434
1064,3,2017-12-01,0.75,0.9,0.5,0.6,434
1065,1,2013-12-01,0.4,0.9,0.5,0.6,435
1066,2,2015-09-01,0.647058823529412,0.9,0.5,0.6,435
1067,3,2017-12-01,0.75,0.9,0.5,0.6,435
1068,1,2013-12-01,0.4,0.9,0.5,0.6,436
1069,2,2015-09-01,0.827956989247312,0.9,0.5,0.6,436
1070,3,2017-12-01,0.75,0.9,0.5,0.6,436
1071,1,2013-12-01,0.4,0.9,0.5,0.6,437
1072,2,2015-09-01,0.813953488372093,0.9,0.5,0.6,437
1073,3,2017-12-01,0.75,0.9,0.5,0.6,437
1074,1,2013-12-01,0.4,0.9,0.5,0.6,438
1075,2,2015-09-01,0.8653846153846151,0.9,0.5,0.6,438
1076,3,2017-12-01,0.75,0.9,0.5,0.6,438
1077,1,2013-12-01,0.4,0.9,0.5,0.6,439
1078,2,2015-09-01,0.7543859649122809,0.9,0.5,0.6,439
1079,3,2017-12-01,0.75,0.9,0.5,0.6,439
1080,1,2013-12-01,0.4,0.9,0.5,0.6,440
1081,2,2015-09-01,0.6,0.9,0.5,0.6,440
1082,3,2017-12-01,0.75,0.9,0.5,0.6,440
1083,1,2013-12-01,0.4,0.9,0.5,0.6,442
1084,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,442
1085,3,2017-12-01,0.75,0.9,0.5,0.6,442
1086,1,2013-12-01,0.4,0.9,0.5,0.6,443
1087,2,2015-09-01,1.0,0.9,0.5,0.6,443
1088,3,2017-12-01,0.75,0.9,0.5,0.6,443
1089,1,2013-12-01,0.4,0.9,0.5,0.6,444
1090,2,2015-09-01,0.91304347826087,0.9,0.5,0.6,444
1091,3,2017-12-01,0.75,0.9,0.5,0.6,444
1092,1,2013-12-01,0.4,0.9,0.5,0.6,445
1093,2,2015-09-01,0.5,0.9,0.5,0.6,445
1094,3,2017-12-01,0.75,0.9,0.5,0.6,445
1095,1,2013-12-01,0.4,0.9,0.5,0.6,446
1096,2,2015-09-01,1.0,0.9,0.5,0.6,446
1097,3,2017-12-01,0.75,0.9,0.5,0.6,446
1098,1,2013-12-01,0.4,0.9,0.5,0.6,447
1099,2,2015-09-01,1.0,0.9,0.5,0.6,447
1100,3,2017-12-01,0.75,0.9,0.5,0.6,447
1101,1,2013-12-01,0.4,0.9,0.5,0.6,449
1102,2,2015-09-01,0.818181818181818,0.9,0.5,0.6,449
1103,3,2017-12-01,0.75,0.9,0.5,0.6,449
1104,1,2013-12-01,0.4,0.9,0.5,0.6,451
1105,2,2015-09-01,1.0,0.9,0.5,0.6,451
1106,3,2017-12-01,0.75,0.9,0.5,0.6,451
1107,1,2013-12-01,0.4,0.9,0.5,0.6,452
1108,2,2015-09-01,0.75,0.9,0.5,0.6,452
1109,3,2017-12-01,0.75,0.9,0.5,0.6,452
1110,1,2013-12-01,0.4,0.9,0.5,0.6,453
1111,2,2015-09-01,0.5,0.9,0.5,0.6,453
1112,3,2017-12-01,0.75,0.9,0.5,0.6,453
1113,1,2013-12-01,0.4,0.9,0.5,0.6,455
1114,2,2015-09-01,0.8,0.9,0.5,0.6,455
1115,3,2017-12-01,0.75,0.9,0.5,0.6,455
1116,1,2013-12-01,0.4,0.9,0.5,0.6,456
1117,2,2015-09-01,0.9285714285714292,0.9,0.5,0.6,456
1118,3,2017-12-01,0.75,0.9,0.5,0.6,456
1119,1,2013-12-01,0.4,0.9,0.5,0.6,458
1120,2,2015-09-01,0.9148936170212769,0.9,0.5,0.6,458
1121,3,2017-12-01,0.75,0.9,0.5,0.6,458
1122,1,2013-12-01,0.4,0.9,0.5,0.6,459
1123,2,2015-09-01,0.653846153846154,0.9,0.5,0.6,459
1124,3,2017-12-01,0.75,0.9,0.5,0.6,459
1125,1,2013-12-01,0.4,0.9,0.5,0.6,460
1126,2,2015-09-01,0.7777777777777779,0.9,0.5,0.6,460
1127,3,2017-12-01,0.75,0.9,0.5,0.6,460
1128,1,2013-12-01,0.4,0.9,0.5,0.6,462
1129,2,2015-09-01,1.0,0.9,0.5,0.6,462
1130,3,2017-12-01,0.75,0.9,0.5,0.6,462
1131,1,2013-12-01,0.4,0.9,0.5,0.6,463
1132,2,2015-09-01,1.0,0.9,0.5,0.6,463
1133,3,2017-12-01,0.75,0.9,0.5,0.6,463
1134,1,2013-12-01,0.4,0.9,0.5,0.6,464
1135,2,2015-09-01,0.6764705882352939,0.9,0.5,0.6,464
1136,3,2017-12-01,0.75,0.9,0.5,0.6,464
1137,1,2013-12-01,0.4,0.9,0.5,0.6,465
1138,2,2015-09-01,0.0,0.9,0.5,0.6,465
1139,3,2017-12-01,0.75,0.9,0.5,0.6,465
1140,1,2013-12-01,0.4,0.9,0.5,0.6,466
1141,2,2015-09-01,0.45454545454545503,0.9,0.5,0.6,466
1142,3,2017-12-01,0.75,0.9,0.5,0.6,466
1143,1,2013-12-01,0.4,0.9,0.5,0.6,467
1144,2,2015-09-01,0.47619047619047605,0.9,0.5,0.6,467
1145,3,2017-12-01,0.75,0.9,0.5,0.6,467
1146,1,2013-12-01,0.4,0.9,0.5,0.6,468
1147,2,2015-09-01,0.875,0.9,0.5,0.6,468
1148,3,2017-12-01,0.75,0.9,0.5,0.6,468
1149,1,2013-12-01,0.4,0.9,0.5,0.6,469
1150,2,2015-09-01,1.0,0.9,0.5,0.6,469
1151,3,2017-12-01,0.75,0.9,0.5,0.6,469
1152,1,2013-12-01,0.4,0.9,0.5,0.6,470
1153,2,2015-09-01,0.7450980392156858,0.9,0.5,0.6,470
1154,3,2017-12-01,0.75,0.9,0.5,0.6,470
1155,1,2013-12-01,0.4,0.9,0.5,0.6,471
1156,2,2015-09-01,0.962962962962963,0.9,0.5,0.6,471
1157,3,2017-12-01,0.75,0.9,0.5,0.6,471
1158,1,2013-12-01,0.4,0.9,0.5,0.6,472
1159,2,2015-09-01,1.0,0.9,0.5,0.6,472
1160,3,2017-12-01,0.75,0.9,0.5,0.6,472
1161,1,2013-12-01,0.4,0.9,0.5,0.6,473
1162,2,2015-09-01,1.0,0.9,0.5,0.6,473
1163,3,2017-12-01,0.75,0.9,0.5,0.6,473
1164,1,2013-12-01,0.4,0.9,0.5,0.6,474
1165,2,2015-09-01,1.0,0.9,0.5,0.6,474
1166,3,2017-12-01,0.75,0.9,0.5,0.6,474
1167,1,2013-12-01,0.4,0.9,0.5,0.6,475
1168,2,2015-09-01,0.0,0.9,0.5,0.6,475
1169,3,2017-12-01,0.75,0.9,0.5,0.6,475
1170,1,2013-12-01,0.4,0.9,0.5,0.6,476
1171,2,2015-09-01,0.6,0.9,0.5,0.6,476
1172,3,2017-12-01,0.75,0.9,0.5,0.6,476
1173,1,2013-12-01,0.4,0.9,0.5,0.6,477
1174,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,477
1175,3,2017-12-01,0.75,0.9,0.5,0.6,477
1176,1,2013-12-01,0.4,0.9,0.5,0.6,478
1177,2,2015-09-01,0.6,0.9,0.5,0.6,478
1178,3,2017-12-01,0.75,0.9,0.5,0.6,478
1179,1,2013-12-01,0.4,0.9,0.5,0.6,479
1180,2,2015-09-01,0.4,0.9,0.5,0.6,479
1181,3,2017-12-01,0.75,0.9,0.5,0.6,479
1182,1,2013-12-01,0.4,0.9,0.5,0.6,480
1183,2,2015-09-01,1.0,0.9,0.5,0.6,480
1184,3,2017-12-01,0.75,0.9,0.5,0.6,480
1185,1,2013-12-01,0.4,0.9,0.5,0.6,481
1186,2,2015-09-01,1.0,0.9,0.5,0.6,481
1187,3,2017-12-01,0.75,0.9,0.5,0.6,481
1188,1,2013-12-01,0.4,0.9,0.5,0.6,483
1189,2,2015-09-01,0.9259259259259259,0.9,0.5,0.6,483
1190,3,2017-12-01,0.75,0.9,0.5,0.6,483
1191,1,2013-12-01,0.4,0.9,0.5,0.6,484
1192,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,484
1193,3,2017-12-01,0.75,0.9,0.5,0.6,484
1194,1,2013-12-01,0.4,0.9,0.5,0.6,485
1195,2,2015-09-01,1.0,0.9,0.5,0.6,485
1196,3,2017-12-01,0.75,0.9,0.5,0.6,485
1197,1,2013-12-01,0.4,0.9,0.5,0.6,486
1198,2,2015-09-01,0.7857142857142858,0.9,0.5,0.6,486
1199,3,2017-12-01,0.75,0.9,0.5,0.6,486
1200,1,2013-12-01,0.4,0.9,0.5,0.6,487
1201,2,2015-09-01,1.0,0.9,0.5,0.6,487
1202,3,2017-12-01,0.75,0.9,0.5,0.6,487
1203,1,2013-12-01,0.4,0.9,0.5,0.6,488
1204,2,2015-09-01,0.6052631578947371,0.9,0.5,0.6,488
1205,3,2017-12-01,0.75,0.9,0.5,0.6,488
1206,1,2013-12-01,0.4,0.9,0.5,0.6,489
1207,2,2015-09-01,1.0,0.9,0.5,0.6,489
1208,3,2017-12-01,0.75,0.9,0.5,0.6,489
1209,1,2013-12-01,0.4,0.9,0.5,0.6,490
1210,2,2015-09-01,0.5,0.9,0.5,0.6,490
1211,3,2017-12-01,0.75,0.9,0.5,0.6,490
1212,1,2013-12-01,0.4,0.9,0.5,0.6,491
1213,2,2015-09-01,1.0,0.9,0.5,0.6,491
1214,3,2017-12-01,0.75,0.9,0.5,0.6,491
1215,1,2013-12-01,0.4,0.9,0.5,0.6,492
1216,2,2015-09-01,0.0,0.9,0.5,0.6,492
1217,3,2017-12-01,0.75,0.9,0.5,0.6,492
1218,1,2013-12-01,0.4,0.9,0.5,0.6,493
1219,2,2015-09-01,0.25,0.9,0.5,0.6,493
1220,3,2017-12-01,0.75,0.9,0.5,0.6,493
1221,1,2013-12-01,0.4,0.9,0.5,0.6,494
1222,2,2015-09-01,1.0,0.9,0.5,0.6,494
1223,3,2017-12-01,0.75,0.9,0.5,0.6,494
1224,1,2013-12-01,0.4,0.9,0.5,0.6,495
1225,2,2015-09-01,1.0,0.9,0.5,0.6,495
1226,3,2017-12-01,0.75,0.9,0.5,0.6,495
1227,1,2013-12-01,0.4,0.9,0.5,0.6,496
1228,2,2015-09-01,0.805555555555556,0.9,0.5,0.6,496
1229,3,2017-12-01,0.75,0.9,0.5,0.6,496
1230,1,2013-12-01,0.4,0.9,0.5,0.6,497
1231,2,2015-09-01,1.0,0.9,0.5,0.6,497
1232,3,2017-12-01,0.75,0.9,0.5,0.6,497
1233,1,2013-12-01,0.4,0.9,0.5,0.6,498
1234,2,2015-09-01,1.0,0.9,0.5,0.6,498
1235,3,2017-12-01,0.75,0.9,0.5,0.6,498
1236,1,2013-12-01,0.4,0.9,0.5,0.6,499
1237,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,499
1238,3,2017-12-01,0.75,0.9,0.5,0.6,499
1239,1,2013-12-01,0.4,0.9,0.5,0.6,500
1240,2,2015-09-01,1.0,0.9,0.5,0.6,500
1241,3,2017-12-01,0.75,0.9,0.5,0.6,500
1242,1,2013-12-01,0.4,0.9,0.5,0.6,501
1243,2,2015-09-01,0.4,0.9,0.5,0.6,501
1244,3,2017-12-01,0.75,0.9,0.5,0.6,501
1245,1,2013-12-01,0.4,0.9,0.5,0.6,503
1246,2,2015-09-01,0.545454545454545,0.9,0.5,0.6,503
1247,3,2017-12-01,0.75,0.9,0.5,0.6,503
1248,1,2013-12-01,0.4,0.9,0.5,0.6,504
1249,2,2015-09-01,0.46428571428571397,0.9,0.5,0.6,504
1250,3,2017-12-01,0.75,0.9,0.5,0.6,504
1251,1,2013-12-01,0.4,0.9,0.5,0.6,505
1252,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,505
1253,3,2017-12-01,0.75,0.9,0.5,0.6,505
1254,1,2013-12-01,0.4,0.9,0.5,0.6,507
1255,2,2015-09-01,0.0,0.9,0.5,0.6,507
1256,3,2017-12-01,0.75,0.9,0.5,0.6,507
1257,1,2013-12-01,0.4,0.9,0.5,0.6,508
1258,2,2015-09-01,0.842105263157895,0.9,0.5,0.6,508
1259,3,2017-12-01,0.75,0.9,0.5,0.6,508
1260,1,2013-12-01,0.4,0.9,0.5,0.6,509
1261,2,2015-09-01,1.0,0.9,0.5,0.6,509
1262,3,2017-12-01,0.75,0.9,0.5,0.6,509
1263,1,2013-12-01,0.4,0.9,0.5,0.6,510
1264,2,2015-09-01,1.0,0.9,0.5,0.6,510
1265,3,2017-12-01,0.75,0.9,0.5,0.6,510
1266,1,2013-12-01,0.4,0.9,0.5,0.6,511
1267,2,2015-09-01,1.0,0.9,0.5,0.6,511
1268,3,2017-12-01,0.75,0.9,0.5,0.6,511
1269,1,2013-12-01,0.4,0.9,0.5,0.6,512
1270,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,512
1271,3,2017-12-01,0.75,0.9,0.5,0.6,512
1272,1,2013-12-01,0.4,0.9,0.5,0.6,513
1273,2,2015-09-01,0.793103448275862,0.9,0.5,0.6,513
1274,3,2017-12-01,0.75,0.9,0.5,0.6,513
1275,1,2013-12-01,0.4,0.9,0.5,0.6,514
1276,2,2015-09-01,1.0,0.9,0.5,0.6,514
1277,3,2017-12-01,0.75,0.9,0.5,0.6,514
1278,1,2013-12-01,0.4,0.9,0.5,0.6,515
1279,2,2015-09-01,1.0,0.9,0.5,0.6,515
1280,3,2017-12-01,0.75,0.9,0.5,0.6,515
1281,1,2013-12-01,0.4,0.9,0.5,0.6,516
1282,2,2015-09-01,0.944444444444444,0.9,0.5,0.6,516
1283,3,2017-12-01,0.75,0.9,0.5,0.6,516
1284,1,2013-12-01,0.4,0.9,0.5,0.6,517
1285,2,2015-09-01,0.580645161290323,0.9,0.5,0.6,517
1286,3,2017-12-01,0.75,0.9,0.5,0.6,517
1287,1,2013-12-01,0.4,0.9,0.5,0.6,518
1288,2,2015-09-01,0.866666666666667,0.9,0.5,0.6,518
1289,3,2017-12-01,0.75,0.9,0.5,0.6,518
1290,1,2013-12-01,0.4,0.9,0.5,0.6,519
1291,2,2015-09-01,0.3,0.9,0.5,0.6,519
1292,3,2017-12-01,0.75,0.9,0.5,0.6,519
1293,1,2013-12-01,0.4,0.9,0.5,0.6,520
1294,2,2015-09-01,1.0,0.9,0.5,0.6,520
1295,3,2017-12-01,0.75,0.9,0.5,0.6,520
1296,1,2013-12-01,0.4,0.9,0.5,0.6,521
1297,2,2015-09-01,0.4166666666666671,0.9,0.5,0.6,521
1298,3,2017-12-01,0.75,0.9,0.5,0.6,521
1299,1,2013-12-01,0.4,0.9,0.5,0.6,522
1300,2,2015-09-01,0.7692307692307689,0.9,0.5,0.6,522
1301,3,2017-12-01,0.75,0.9,0.5,0.6,522
1302,1,2013-12-01,0.4,0.9,0.5,0.6,524
1303,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,524
1304,3,2017-12-01,0.75,0.9,0.5,0.6,524
1305,1,2013-12-01,0.4,0.9,0.5,0.6,525
1306,2,2015-09-01,0.8888888888888891,0.9,0.5,0.6,525
1307,3,2017-12-01,0.75,0.9,0.5,0.6,525
1308,1,2013-12-01,0.4,0.9,0.5,0.6,526
1309,2,2015-09-01,0.8947368421052628,0.9,0.5,0.6,526
1310,3,2017-12-01,0.75,0.9,0.5,0.6,526
1311,1,2013-12-01,0.4,0.9,0.5,0.6,527
1312,2,2015-09-01,1.0,0.9,0.5,0.6,527
1313,3,2017-12-01,0.75,0.9,0.5,0.6,527
1314,1,2013-12-01,0.4,0.9,0.5,0.6,529
1315,2,2015-09-01,0.444444444444444,0.9,0.5,0.6,529
1316,3,2017-12-01,0.75,0.9,0.5,0.6,529
1317,1,2013-12-01,0.4,0.9,0.5,0.6,530
1318,2,2015-09-01,0.6363636363636359,0.9,0.5,0.6,530
1319,3,2017-12-01,0.75,0.9,0.5,0.6,530
1320,1,2013-12-01,0.4,0.9,0.5,0.6,531
1321,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,531
1322,3,2017-12-01,0.75,0.9,0.5,0.6,531
1323,1,2013-12-01,0.4,0.9,0.5,0.6,532
1324,2,2015-09-01,1.0,0.9,0.5,0.6,532
1325,3,2017-12-01,0.75,0.9,0.5,0.6,532
1326,1,2013-12-01,0.4,0.9,0.5,0.6,534
1327,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,534
1328,3,2017-12-01,0.75,0.9,0.5,0.6,534
1329,1,2013-12-01,0.4,0.9,0.5,0.6,535
1330,2,2015-09-01,1.0,0.9,0.5,0.6,535
1331,3,2017-12-01,0.75,0.9,0.5,0.6,535
1332,1,2013-12-01,0.4,0.9,0.5,0.6,536
1333,2,2015-09-01,1.0,0.9,0.5,0.6,536
1334,3,2017-12-01,0.75,0.9,0.5,0.6,536
1335,1,2013-12-01,0.4,0.9,0.5,0.6,537
1336,2,2015-09-01,1.0,0.9,0.5,0.6,537
1337,3,2017-12-01,0.75,0.9,0.5,0.6,537
1338,1,2013-12-01,0.4,0.9,0.5,0.6,538
1339,2,2015-09-01,0.934782608695652,0.9,0.5,0.6,538
1340,3,2017-12-01,0.75,0.9,0.5,0.6,538
1341,1,2013-12-01,0.4,0.9,0.5,0.6,539
1342,2,2015-09-01,0.8636363636363641,0.9,0.5,0.6,539
1343,3,2017-12-01,0.75,0.9,0.5,0.6,539
1344,1,2013-12-01,0.4,0.9,0.5,0.6,540
1345,2,2015-09-01,0.8720930232558141,0.9,0.5,0.6,540
1346,3,2017-12-01,0.75,0.9,0.5,0.6,540
1347,1,2013-12-01,0.4,0.9,0.5,0.6,541
1348,2,2015-09-01,1.0,0.9,0.5,0.6,541
1349,3,2017-12-01,0.75,0.9,0.5,0.6,541
1350,1,2013-12-01,0.4,0.9,0.5,0.6,542
1351,2,2015-09-01,0.34482758620689696,0.9,0.5,0.6,542
1352,3,2017-12-01,0.75,0.9,0.5,0.6,542
1353,1,2013-12-01,0.4,0.9,0.5,0.6,544
1354,2,2015-09-01,0.4,0.9,0.5,0.6,544
1355,3,2017-12-01,0.75,0.9,0.5,0.6,544
1356,1,2013-12-01,0.4,0.9,0.5,0.6,545
1357,2,2015-09-01,0.5,0.9,0.5,0.6,545
1358,3,2017-12-01,0.75,0.9,0.5,0.6,545
1359,1,2013-12-01,0.4,0.9,0.5,0.6,546
1360,2,2015-09-01,1.0,0.9,0.5,0.6,546
1361,3,2017-12-01,0.75,0.9,0.5,0.6,546
1362,1,2013-12-01,0.4,0.9,0.5,0.6,547
1363,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,547
1364,3,2017-12-01,0.75,0.9,0.5,0.6,547
1365,1,2013-12-01,0.4,0.9,0.5,0.6,549
1366,2,2015-09-01,0.5625,0.9,0.5,0.6,549
1367,3,2017-12-01,0.75,0.9,0.5,0.6,549
1368,1,2013-12-01,0.4,0.9,0.5,0.6,550
1369,2,2015-09-01,0.5,0.9,0.5,0.6,550
1370,3,2017-12-01,0.75,0.9,0.5,0.6,550
1371,1,2013-12-01,0.4,0.9,0.5,0.6,551
1372,2,2015-09-01,0.642276422764228,0.9,0.5,0.6,551
1373,3,2017-12-01,0.75,0.9,0.5,0.6,551
1374,1,2013-12-01,0.4,0.9,0.5,0.6,552
1375,2,2015-09-01,0.737704918032787,0.9,0.5,0.6,552
1376,3,2017-12-01,0.75,0.9,0.5,0.6,552
1377,1,2013-12-01,0.4,0.9,0.5,0.6,553
1378,2,2015-09-01,0.45454545454545503,0.9,0.5,0.6,553
1379,3,2017-12-01,0.75,0.9,0.5,0.6,553
1380,1,2013-12-01,0.4,0.9,0.5,0.6,554
1381,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,554
1382,3,2017-12-01,0.75,0.9,0.5,0.6,554
1383,1,2013-12-01,0.4,0.9,0.5,0.6,555
1384,2,2015-09-01,0.8,0.9,0.5,0.6,555
1385,3,2017-12-01,0.75,0.9,0.5,0.6,555
1386,1,2013-12-01,0.4,0.9,0.5,0.6,556
1387,2,2015-09-01,1.0,0.9,0.5,0.6,556
1388,3,2017-12-01,0.75,0.9,0.5,0.6,556
1389,1,2013-12-01,0.4,0.9,0.5,0.6,557
1390,2,2015-09-01,0.523076923076923,0.9,0.5,0.6,557
1391,3,2017-12-01,0.75,0.9,0.5,0.6,557
1392,1,2013-12-01,0.4,0.9,0.5,0.6,558
1393,2,2015-09-01,0.2,0.9,0.5,0.6,558
1394,3,2017-12-01,0.75,0.9,0.5,0.6,558
1395,1,2013-12-01,0.4,0.9,0.5,0.6,559
1396,2,2015-09-01,0.0,0.9,0.5,0.6,559
1397,3,2017-12-01,0.75,0.9,0.5,0.6,559
1398,1,2013-12-01,0.4,0.9,0.5,0.6,560
